"SK_ID_CURR","TARGET","EXT_SOURCE_2","EXT_SOURCE_3","credit_ration_annuity","credit_minus_goods","credit_ratio_annuity_ratio_employed","NAME_EDUCATION_TYPE","income_ration_annuity","employed_ratio_birth","NAME_CONTRACT_STATUS_mean","AMT_PAYMENT_sum"
363491,0,0.5325168,0.5046813,9.716225,0,-0.006856898,2,4.626774,0.07986698,1.66666666666667,52717.725
363561,0,0.3679202,0.2340152,9.285558,0,-0.01266788,4,7.64693,0.08370446,2,609618.915
363644,0,0.5400104,0.4436153,20.79002,0,-0.1663202,2,12.47401,0.009558767,1.5,355232.565
363694,0,0.7190658,0.7517237,10.10151,9504,-0.006685312,2,7.808143,0.07715482,1.22222222222222,1356431.445
363732,0,0.6471831,0.5136938,20,0,-0.0249066,4,4.444444,0.05642611,1.39252969782729,679776.994205205
363734,0,0.4106688,0.1664055,10.69637,14850,-0.01131891,2,10.03412,0.05103418,1.9,487973.475
363737,0,0.5862035,0.7583931,34.06459,0,9.326554e-05,2,11.58673,-17.42073,1,390010.365
363742,1,0.1567205,0.5762088,19.58742,71280,-0.09993581,2,4.227257,0.01986822,2.16666666666667,122131.485
363769,0,0.6254068,0.5567274,20,0,5.475807e-05,4,8,-22.1803,1,142811.73
363788,1,0.7189819,0.6512602,9.193582,16393.5,-0.00551174,2,10.35197,0.1721718,1.5,84160.8
363798,0,0.4060091,0.4014074,19.52076,80190,-0.003479017,2,5.234384,0.4149841,1.39252969782729,103198.185
363906,0,0.6794979,0.5691488,8.393099,26136,-0.08228528,4,4.554865,0.007535461,1,1154762.37
363954,0,0.4296481,0.4471786,20,0,-0.01725626,4,10,0.1176291,1.76923076923077,408751.83
363967,0,0.5270203,0.1411151,12.58352,37777.5,-0.01174932,2,5.124001,0.0886516,1.57142857142857,584457.75
363975,0,0.6309231,0.5107261,23.60338,106920,6.462376e-05,2,2.531646,-16.09922,1,1489200.885
363987,0,0.5504422,0.4170997,14.90791,44550,-0.04095581,4,4.977601,0.03741392,1,90940.05
363991,1,0.2424501,0.5107261,26.35826,159669,7.216637e-05,2,8.824178,-16.47465,1.66666666666667,1546810.56
364005,0,0.583750711436028,0.82872883245649,30.1469664614998,0,-0.116397553905405,4,5.65255621153121,0.0164831668045567,1,388837.17
364007,0,0.6113302,0.5954562,27.74707,166320,-0.05356578,2,3.512881,0.02363139,1.57142857142857,1418907.915
364042,1,0.1289643,0.6832688,20.56027,0,-0.008599024,3,6.425084,0.2177199,1.5,55450.08
364136,1,0.4291391,0.2778857,20,0,-0.01970443,4,12.5,0.1057292,2.33333333333333,137174.67
364198,0,0.5476539,0.7544062,12.65713,47520,-0.004045103,2,7.441328,0.1693732,1,315640.53
364214,0,0.6709382,0.19862,27.6906,0,-0.01237845,4,7.568765,0.2066704,1,89268.705
364215,0,0.4422731,0.5388627,25.21437,0,6.903451e-05,2,3.572887,-16.78044,1.8,1479977.955
364257,0,0.2200863,0.6848277,23.47569,110128.5,-0.01361699,2,5.524862,0.09267322,1,15891.165
364261,0,0.5247194,0.3979463,20.78809,92664,-0.00342529,2,12.8866,0.3877212,1.6,770920.785
364298,0,0.714074,0.6127042,17.76279,59400,4.86328e-05,2,3.653738,-14.93836,1.22222222222222,1372660.245
364340,0,0.6488041,0.7557401,30.88425,178200,-0.01688587,4,7.733952,0.1188202,1,143763.435
364377,0,0.7298684,0.6127042,27.76604,154440,-0.01221022,2,6.132075,0.1323632,1.57142857142857,1486408.995
364391,0,0.7136585,0.6642483,36.3671,196020,-0.06153486,2,2.646343,0.0297703,1,129678.93
364396,1,0.7270481,0.1041199,19.52934,0,-0.07658566,2,4.394102,0.02175026,1,119919.915
364536,0,0.5979857,0.1455428,20.7134,80190,-0.01087318,2,4.319921,0.1496818,2,64096.29
364558,0,0.2546645,0.622922,19.51244,91237.5,-0.02840238,2,5.921832,0.04783789,1.57142857142857,453020.4
364570,0,0.7289404,0.1704461,23.55283,117612,-0.09980012,4,4.333069,0.01917452,1,35207.37
364634,0,0.5689564,0.2067787,20.43736,0,-0.009663054,2,4.087472,0.1885531,2,120299.895
364635,0,0.5303768,0.4418358,19.1022,0,-0.03790118,2,11.93887,0.03483309,1.14285714285714,1946170.26
364661,0,0.5970601,0.6610235,10.05865,29700,-0.001135672,4,4.442865,0.5459533,1.33333333333333,500607.99
364678,0,0.2149133,0.2664568,20.40053,118800,-0.0127027,2,6.675567,0.09740417,1,123446.295
364687,0,0.6485799,0.5107261,22.70173,0,-0.01269672,2,4.495392,0.1515897,1.5,173839.635
364716,0,0.437704,0.5971924,15.29819,47520,-0.03109388,4,4.1511,0.03442004,1,112381.695
364720,0,0.709692,0.7557401,17.83927,43839,-0.005739791,2,4.97245,0.137931,1.66666666666667,436187.835
364722,0,0.7488339,0.5107261,37.80361,0,-0.005515554,5,7.182686,0.3902078,1,2061382.68
364757,0,0.5372226,0.5172966,36.24036,0,9.922259e-05,2,5.260697,-18.1361,1,142855.11
364771,0,0.4460252,0.8214433,36.2805,213840,-0.006061905,2,3.242805,0.3696498,1.39252969782729,679776.994205205
364803,0,0.4761788,0.6925591,20,-45000,-0.004698144,2,22,0.21448,1,56961.36
364841,1,0.7702111,0.6380435,19.49747,58806,-0.0144212,2,15.84284,0.09219858,2,440687.565
364871,0,0.6678458,0.3185955,18.31032,48469.5,-0.03087744,2,5.811251,0.03428538,2.09090909090909,100979.595
364897,0,0.6502726,0.565608,20,0,-0.01328021,2,6.923077,0.09881241,1,398184.975
364913,0,0.4246879,0.1510075,16.46904,0,-0.01611452,4,8.234519,0.05545006,1.6,467786.565
364985,0,0.5541839,0.5107261,19.31447,0,-0.01474387,2,4.760609,0.1522371,1,204536.925
365010,0,0.6861658,0.5797274,23.50176,0,-0.007632921,2,5.875441,0.2748126,1.85714285714286,476722.575
365038,0,0.6185224,0.1819591,12.59186,55125,-0.01013022,2,7.169744,0.07809261,1,2820904.11
365041,0,0.4956886,0.6296743,20.70432,72171,-0.004517634,2,3.427005,0.3209609,1.33333333333333,883758.51
365101,0,0.7310953,0.6738301,34.20414,178200,-0.01825194,2,7.137759,0.09468951,1,28949.895
365115,0,0.7914972,0.5107261,10.6371,29700,-0.07597927,2,2.819019,0.009944594,1.75,145186.56
365144,0,0.6415305,0.5107261,33.9784,0,-0.02269766,2,6.750675,0.08686822,1,448878.015
365148,0,0.5695945,0.5107261,23.6042,47043,6.462601e-05,2,2.006792,-16.81598,1.2,359861.04
365204,0,0.746747,0.6212263,20,0,-0.008267879,2,16.66667,0.1530141,1,19987.11
365293,0,0.6259292,0.4507473,30.99926,213840,8.487297e-05,2,5.551443,-17.11943,1,789389.55
365327,0,0.2318882,0.4650692,25.66964,0,-0.02849017,1,33.48214,0.05166284,1.42857142857143,850336.83
365341,0,0.3990409,0.5107261,14.96437,32314.5,-0.02390475,2,5.971338,0.05551614,1.75,343082.745
365437,0,0.1647398,0.5107261,9.336853,14850,-0.004610791,2,5.278786,0.1821535,1,80609.085
365442,0,0.2445932,0.3425289,8.841858,23760,-0.01471191,4,3.779289,0.05656471,1.85714285714286,439265.025
365450,0,0.7340556,0.7421816,18.24818,0,-0.002021958,2,3.302051,0.5713833,1.8,448455.015
365517,1,0.598485,0.1884895,21.28134,118800,-0.01852162,2,9.749304,0.09660333,1.5,24046.245
365563,0,0.6464037,0.2678689,20,0,-0.0130719,2,6.666667,0.09453197,2.33333333333333,2283899.67
365581,0,0.6567294,0.565608,34.04878,277992,-0.02892845,2,5.47217,0.07719045,1,366051.06
365601,0,0.775097,0.4507473,14.86316,50373,-0.003960342,2,4.630702,0.2746633,1.75,1680670.755
365603,0,0.3699975,0.4938629,20,0,-0.01040042,2,17.5,0.1378396,1.9,1186626.24
365604,0,0.7015388,0.0005272652,12.69479,71280,-0.08463196,1,6.027397,0.01172058,1,55615.095
365622,0,0.7679197,0.292588,10.11173,14256,-0.005341645,2,8.003842,0.09866569,1.33333333333333,2025030.825
365667,0,0.671001,0.4704561,15.20798,41580,-0.01465123,2,8.250258,0.0991404,1,1880262.495
365777,0,0.5045338,0.5673792,34.04878,276210,-0.009133257,2,6.294256,0.2277754,1.33333333333333,212457.24
365829,0,0.4745264,0.3360615,15.29448,44667,-0.01090905,2,5.150846,0.1607983,2,64160.64
365868,0,0.7083657,0.7838324,19.56178,98010,-0.07582087,2,14.52229,0.01205326,1.14285714285714,2982173.715
365938,0,0.5751555,0.4848515,26.85264,76446,-0.04222112,2,9.231286,0.05692294,1.39252969782729,679776.994205205
365977,0,0.6225593,0.4758499,26.22677,52272,-0.005342589,2,7.874016,0.3849894,1,1377433.71
365986,0,0.7153135,0.5316861,10.05079,25542,-0.002402198,4,7.226925,0.3663427,1.625,638231.265
366094,0,0.4513966,0.5298898,37.80361,0,-0.01404816,2,4.252906,0.1492926,1.5,2148381.99
366114,0,0.6738861,0.5046813,33.98582,114048,9.304988e-05,2,7.757092,-16.84234,1,276945.165
366132,0,0.5033804,0.810618,13.947,0,-0.001520441,2,3.62622,0.5273051,1,76781.97
366151,0,0.6911451,0.6848277,23.60256,213840,-0.01440937,2,7.151712,0.1308098,1,4002214.23
366197,0,0.5489916,0.298595,12.57903,62725.5,-0.002297959,2,6.079027,0.2451301,1.57142857142857,970174.35
366200,0,0.7571227,0.6940926,18.71204,106920,-0.09403035,2,4.522938,0.01012053,1.39252969782729,48595.545
366253,0,0.5642793,0.3201634,17.83233,72706.5,-0.02090542,2,3.773015,0.04120176,1,131645.79
366265,0,0.6119223,0.6347055,30.84129,222750,-0.1146516,2,4.418522,0.01501787,1.83333333333333,631492.38
366299,0,0.3934224,0.723837,9.161704,0,2.508386e-05,2,10.07787,-17.25775,1,122988.285
366302,0,0.7103808,0.8193177,10.02657,17820,-0.004995801,4,7.381163,0.143665,1.28571428571429,505840.59
366318,1,0.08686324,0.06643917,18.33831,63441,-0.006002721,2,9.782995,0.2536322,1.83333333333333,201896.28
366390,0,0.4996465,0.5028783,34.20523,0,9.365061e-05,4,7.645875,-17.27162,1.2,2733014.79
366412,0,0.4419279,0.2498851,20,0,5.475807e-05,4,10,-17.57328,1.5,3459980.385
366536,0,0.5277506,0.5107261,30.90124,163350,-0.004584074,2,5.288721,0.4976009,1,254705.94
366608,0,0.6526262,0.6610235,10.21805,14256,-0.002084041,2,4.043999,0.2686134,1,127196.91
366612,1,0.5361786,0.499272,15.53577,49419,-0.006266949,4,12.3335,0.2122613,1,424080.27
366621,0,0.6639148,0.2707074,30.84449,133650,-0.09375225,4,5.149331,0.02409197,1,35489.565
366631,0,0.7818693,0.820383,8.383707,24948,-0.00115813,2,4.408394,0.4318697,2,30642.12
366661,1,0.3519919,0.5107261,16.46294,99792,-0.005410102,3,2.67905,0.2882448,1,426103.47
366683,0,0.3542247,0.4884552,17.74851,29700,4.85937e-05,2,5.017247,-14.98371,1,312668.775
366788,0,0.1998646,0.3740208,13.74382,0,-0.01108372,2,12.36943,0.05768515,2.60714285714286,1116327.69
366828,0,0.4756007,0.7180328,23.46664,56133,-0.03305161,2,10.98682,0.03638227,1.2,469510.245
366875,0,0.6809201,0.7662337,33.9963,122958,9.307858e-05,2,6.169031,-16.74428,1,450776.34
366916,0,0.04919695,0.5107261,9.285911,18297,-0.02200453,2,3.436426,0.04478879,2.44444444444444,108638.82
366980,0,0.693158,0.7267112,21.28183,104544,-0.002788134,2,9.521219,0.5231307,2.6,94577.04
367054,0,0.724144,0.7136314,10.50549,39204,-0.0007700276,4,4.424779,0.6285359,1,243324.945
367131,0,0.7012549,0.5107261,37.90751,0,-0.01654627,4,10.42456,0.1209673,1.39252969782729,679776.994205205
367193,0,0.5881912,0.2970866,36.36596,0,-0.02707815,4,5.103994,0.1162368,1.39252969782729,679776.994205205
367219,0,0.6616617,0.5744466,12.37401,33858,-0.002629412,2,5.43626,0.304773,1.77777777777778,225645.615
367232,0,0.5193505,0.2970866,32.72141,72706.5,8.958805e-05,2,6.92329,-18.10284,1,179915.175
367258,0,0.7235364,0.5107261,20,0,-0.009451796,4,9.090909,0.1586683,1,65866.77
367286,0,0.6357776,0.7958031,18.94668,106920,5.187418e-05,2,2.725984,-16.69148,1,124140.87
367340,0,0.6575079,0.5107261,20,0,-0.008718396,4,12,0.1642913,1,4668684.84
367388,0,0.6702329,0.3927739,34.01617,134541,9.313299e-05,2,7.521625,-19.08869,1,2742331.86
367401,0,0.7041284,0.5107261,16.74634,106920,-0.009161016,4,4.818813,0.1745441,1.5,389955.015
367409,0,0.6107013,0.8050197,17.86474,0,4.891193e-05,4,3.402807,-17.04036,1.66666666666667,4906961.325
367450,0,0.5419924,0.5107261,30.0665,146835,-0.009936056,2,7.758812,0.1771766,1,407520.36
367452,0,0.5230831,0.3312509,20.78617,0,-0.006694419,2,5.762503,0.1738814,1.75,1995218.055
367602,0,0.306306,0.4276574,30.8191,111375,-0.1232764,2,6.482815,0.0107333,1.6,3298121.775
367605,0,0.3865867,0.7610264,9.440688,19246.5,-0.07098262,2,6.036825,0.007740208,1.5,120079.125
367619,0,0.5354715,0.4258929,34.20342,0,9.364566e-05,2,2.430243,-16.50443,1,75838.095
367657,1,0.256045,0.4704561,16.19171,0,-0.02777309,4,8.095855,0.03110329,1,187573.455
367682,0,0.7452429,0.723837,10.26579,14850,2.810675e-05,2,5.007704,-15.18492,1,1076441.715
367700,0,0.7298166,0.5549468,13.89381,13365,-0.004740295,2,11.79941,0.1496019,1.25,162816.66
367718,0,0.4419764,0.4135968,21.48568,128569.5,-0.0529204,4,9.698276,0.02946513,2,222150.06
367764,1,0.363234,0.2379161,18.95558,44905.5,5.189856e-05,2,7.792208,-16.64205,2.33333333333333,54239.49
367788,0,0.05368092,0.3046722,19.52934,0,-0.006783377,4,8.788204,0.247592,1,319542.165
367790,0,0.5150149,0.5316861,14.90441,40360.5,4.080682e-05,4,2.329265,-16.2699,2.36363636363636,1108736.64
367860,1,0.1995431,0.6075573,26.27258,0,-0.06124144,2,11.49425,0.0210119,2,934350.075
367867,1,0.6160737,0.5298898,25.7008,133650,-0.02181732,2,5.720824,0.05942292,1,1244789.145
367902,0,0.5778517,0.7862666,25.10611,80725.5,-0.003992067,2,7.281914,0.2977746,1,64415.925
367965,0,0.580639,0.7394118,30.10637,107631,-0.01467172,4,3.442341,0.1438486,1,231295.5
368000,0,0.664061160457016,0.621226338062667,23.4591597355513,0,-0.00311294582478122,2,5.33162721262529,0.515458276333789,1.25,200340.72
368042,0,0.6544829,0.5352763,20,0,-0.02836879,2,35,0.051637,1,63328.14
368068,0,0.2118741,0.7421816,32.73197,74844,8.961697e-05,2,5.382131,-16.11342,1,38469.915
368071,0,0.6049205,0.5107261,15.53219,47520,-0.01155669,2,3.077712,0.06368763,1,161533.17
368121,0,0.6931533,0.2032521,36.36574,245916,-0.01247111,4,11.30582,0.2063694,1.39252969782729,679776.994205205
368177,0,0.4969022,0.175606,20.7134,80190,-0.03246615,4,4.937053,0.04192679,1.375,897795
368182,0,0.6992261,0.7435593,14.36782,0,-0.003145319,4,7.662835,0.3298195,1.39252969782729,348210.045
368196,0,0.418779,0.3296551,20.55921,0,-0.04023329,2,9.251645,0.03126338,1.27272727272727,2244895.2
368208,0,0.5914237,0.4188543,15.65011,71280,-0.01025564,2,5.942477,0.07897324,1,122480.46
368242,0,0.4474088,0.5316861,36.22651,263200.5,-0.1624507,2,4.704933,0.01971532,2.33333333333333,127173.915
368249,0,0.6682144,0.5107261,36.36559,150282,-0.1298771,4,6.706475,0.03328578,2,230229.09
368250,0,0.1621921,0.5107261,26.30756,71280,7.202755e-05,2,2.114104,-17.81326,2,50487.3
368269,0,0.4878295,0.5107261,18.94415,72706.5,-0.1382784,2,6.205924,0.00817764,1,268882.47
368275,0,0.448804,0.6446795,22.553,0,-0.01177088,2,2.70636,0.1193026,1.2,404178.12
368285,0,0.5511835,0.5442347,30.07874,87673.5,8.235269e-05,2,6.333122,-17.43487,1,999003.285
368368,0,0.648993464681426,0.37233366570582,19.4955248169243,89100,5.33768609307347e-05,4,4.8820179007323,-16.5074120943686,2.46666666666667,523966.455
368374,0,0.7125043,0.3825018,10.23708,18711,-0.005677804,2,1.500516,0.1558475,1,1606692.24
368434,1,0.6093227,0.5107261,19.47581,73062,-0.007294312,4,11.89532,0.1348281,1.5,717714.36
368450,0,0.736647272145178,0.329655054312824,24.9553092599213,89100,6.8325222550251e-05,2,8.58062209510189,-17.4024680769964,1.9,1239780.69
368517,0,0.7404433,0.5010752,9.425287,14850,-0.004791707,2,5.30504,0.1660897,1,200247.66
368519,0,0.6239456,0.4920601,15.58109,54648,-0.009873948,4,6.283662,0.09090909,1,53756.055
368538,0,0.5965339,0.3706496,14.96744,47520,-0.009395754,2,10.36116,0.1762558,1.83333333333333,281573.01
368559,0,0.06070123,0.7136314,17.25304,0,-0.007630714,2,6.7659,0.1104112,1,73907.685
368574,0,0.5923956,0.5884878,37.65592,0,-0.05521396,2,8.237232,0.03654681,1.39252969782729,679776.994205205
368604,0,0.2742195,0.5107261,20,0,-0.01388889,4,6.285714,0.06478316,1.5,277738.065
368605,0,0.5594237,0.5107261,20,0,-0.0132626,2,10,0.1658601,1,206130.195
368729,0,0.6679186,0.5107261,28.10963,0,-0.004843982,2,10.54111,0.3183913,2,294336.45
368762,0,0.3203435,0.3740208,21.31742,0,-0.07325573,2,12.79045,0.03426351,1,74281.185
368767,0,0.6256783,0.2955826,15.5592,74844,-0.008032629,2,7.815553,0.168552,1.25,263026.125
368861,0,0.0132786,0.6195277,20,0,-0.02079002,2,22.85714,0.05237654,1.66666666666667,58330.71
368916,0,0.5332135,0.3312509,14.32515,34749,-0.008831782,2,2.808404,0.1469336,1.8,474921.45
368979,0,0.7655928,0.4066174,18.76877,0,-0.006192269,2,7.976727,0.1674956,1.2,1325647.98
369027,0,0.6817083,0.5107261,30.83836,219186,-0.1732492,4,5.387931,0.01276901,1,604199.925
369052,0,0.5267532,0.6848277,20.47503,190080,-0.004777187,4,13.67497,0.2236485,2,902215.305
369069,0,0.4381454,0.4153471,30.76512,0,-0.04064084,1,5.617978,0.03370586,1,93197.025
369080,0,0.03507764,0.2512394,36.14205,0,-0.02325743,2,13.65833,0.1321429,1.39252969782729,679776.994205205
369104,0,0.6386389,0.5107261,34.04382,159489,-0.1499728,2,7.620257,0.01135341,1.2,1154920.455
369118,0,0.6855911,0.6690567,16.28138,38848.5,-0.003685239,2,6.920415,0.3611247,1,114150.24
369189,0,0.3016562,0.1974745,9.245902,14256,-0.004561372,2,8.782201,0.1804826,1.90909090909091,1503102.555
369217,0,0.3684594,0.4083589,37.62366,106920,-0.0425607,4,13.08558,0.08296574,1.39252969782729,679776.994205205
369232,1,0.1104128,0.2353105,16.48886,142560,-0.006785537,2,4.257451,0.1860501,2.4,1187622.585
369258,0,0.6485799,0.757069,20,0,-0.01265022,2,7.272727,0.07813581,1,43168.23
369274,0,0.3937773,0.6263043,25.11447,0,6.876099e-05,4,4.440128,-15.80523,1.53846153846154,1420398.495
369290,0,0.4343915,0.2151824,30.86675,267300,-0.0186506,4,7.370283,0.09548261,1,344874.6
369304,0,0.5688331,0.2851799,22.58558,110128.5,-0.003913633,4,6.201276,0.4231249,1.14285714285714,1980680.625
369360,0,0.5549239,0.3139167,33.9331,93555,9.290554e-05,2,8.092797,-16.81365,1.39252969782729,679776.994205205
369364,0,0.5267804,0.6925591,34.06459,0,-0.0309116,2,6.540401,0.1009342,2.4,135732.915
369381,0,0.6068577,0.216403,15.61191,74844,4.27439e-05,4,5.557761,-17.3257,2.25,1359742.5
369401,0,0.6458487,0.4812493,33.98378,0,-0.003841277,2,4.385003,0.4259509,1.33333333333333,1015266.645
369442,0,0.6516737,0.5107261,20.45946,95040,-0.004388558,2,4.222973,0.3321222,1.66666666666667,300171.195
369577,0,0.5291892,0.4866532,33.96675,179982,-0.006135613,4,6.022645,0.408079,1,217755.18
369580,0,0.1081038,0.5107261,14.87777,57973.5,-0.02675858,2,6.041079,0.06798728,1,268431.975
369592,0,0.0131429,0.6512602,25.07337,110128.5,-0.002630441,2,5.900865,0.482584,1.33333333333333,1038740.4
369617,0,0.4265375,0.7557401,25.21713,80190,-0.01269106,2,3.456048,0.1003789,1,65350.575
369689,0,0.6305564,0.2032521,20,0,-0.1190476,2,6.285714,0.02077408,2,35568.99
369743,0,0.6247201,0.5388627,36.14458,0,-0.02506559,4,11.83682,0.1633439,1.25,1904309.28
369765,0,0.6647243,0.3170318,22.70657,89100,-0.008278006,2,13.01236,0.2385632,1,299656.755
369809,0,0.7220774,0.4118486,36.16164,138105,-0.01534874,2,6.815969,0.1348212,1.39252969782729,679776.994205205
369883,0,0.6387701,0.53707,30.04404,75555,-0.007042673,2,7.340347,0.2425931,1.16666666666667,286456.005
369889,0,0.57938719519412,0.683268831423229,30.1800811176205,156816,-0.0233050819441085,4,2.25326723749437,0.0812064965197216,1,199588.005
369897,0,0.7365073,0.5460232,20,0,-0.006031363,2,10,0.205771,1,818760.87
369926,0,0.758318966549889,0.619527708051155,36.2387245392823,170536.5,-0.0247701466433918,4,6.06207565470417,0.103275448256389,1.83333333333333,4670309.655
369950,0,0.5962286,0.6380435,10.73883,0,2.940188e-05,2,6.443299,-16.4806,1.6,2336674.005
369988,1,0.6487992,0.05962966,26.20747,48469.5,-0.01599967,2,12.72804,0.1505792,1.5,23116.185
370021,0,0.7339062,0.5107261,37.13171,213840,-0.0164518,4,15.0015,0.122033,1,2908618.74
370112,0,0.7255484,0.3825018,14.9063,47520,-0.02039165,2,2.696508,0.04629512,1.5,448133.715
370123,0,0.4851308,0.3185955,21.34273,95040,-0.09199453,2,2.643172,0.01420611,1,54145.395
370172,0,0.613214606201962,0.669056694782404,9.43322475570033,17820,-0.00675248729828227,2,9.77198697068404,0.0735611605497341,1.5,1255227.12
370181,0,0.2869929,0.4014074,20,0,-0.03311258,3,18.66667,0.05742537,1.39252969782729,679776.994205205
370191,0,0.5552372,0.4525336,20,0,-0.01229256,2,15,0.1658681,2,179191.08
370194,0,0.5889273,0.4956658,20.58419,44550,5.635753e-05,2,6.872852,-16.37567,1,735353.235
370303,0,0.3967306,0.4489623,21.34273,95040,-0.007009107,2,8.810573,0.1971895,2,950252.94
370367,0,0.4806969,0.5107261,12.47446,22275,3.415387e-05,2,3.405221,-14.94692,1.39252969782729,679776.994205205
370383,0,0.514452328592538,0.401407413774951,34.0685043668122,142443,-0.0328846567247222,2,6.68668122270742,0.0565965583173996,1.90909090909091,1230624.765
370396,0,0.5136712,0.6925591,18.7287,114264,-0.005958863,2,3.681072,0.2006768,1.5,1448892
370422,0,0.1597086,0.5352763,23.687,171072,-0.004400335,2,5.24659,0.2887721,1,310856.76
370498,0,0.5310521,0.7062051,13.95939,0,3.821946e-05,2,3.045685,-15.19061,2,156461.67
370543,0,0.763467,0.5989262,20,0,-0.002910361,4,25,0.3927755,1.39252969782729,679776.994205205
370544,0,0.6115692,0.4974689,20,0,-0.00623053,4,10,0.2957435,1,129225.015
370562,1,0.5478922,0.6894791,19.58561,39204,-0.03810431,2,7.070397,0.02848119,1.33333333333333,741874.41
370598,0,0.4295088,0.5107261,30.85917,254826,8.448943e-05,2,4.637502,-16.09851,1.5,1335978.045
370663,0,0.751604,0.5107261,28.7687,0,-0.004624449,2,2.517261,0.4836728,1,137842.245
370702,0,0.5230886,0.4418358,30.0885,0,8.237939e-05,2,5.899705,-17.93044,2.38888888888889,2749931.775
370750,0,0.6687911,0.508287,34.20414,178200,-0.007892049,2,4.282655,0.2938504,1.125,1812099.15
370761,0,0.6771598,0.4758499,15.18019,71280,-0.01266071,4,7.862665,0.08502943,1.39252969782729,679776.994205205
370825,0,0.3102603,0.4938629,34.20251,133650,-0.07991241,2,3.23563,0.03035246,1.72727272727273,673996.995
370834,0,0.462792,0.3825018,20,0,-0.02936858,3,10,0.04886625,1.66666666666667,233281.935
370840,0,0.4642602,0.5954562,19.52766,0,-0.00895764,4,4.600757,0.2015905,1,145402.155
370848,0,0.5324732,0.3092754,36.36364,0,9.956012e-05,2,3.116883,-18.47554,1,581051.34
370898,0,0.5663589,0.6195277,24.81719,213840,-0.01207649,2,5.277045,0.1091575,1.5,90709.74
370909,0,0.3162724,0.5107261,20.47503,190080,-0.01446998,4,3.598676,0.1284729,1,29363.985
370930,0,0.6925064,0.4347332,12.65794,59400,-0.003633164,4,8.386448,0.2803573,2.33333333333333,283156.605
371078,0,0.4008357,0.1595195,16.23546,42768,4.445112e-05,2,7.007708,-17.98872,1.66666666666667,926709.255
371101,0,0.6772459,0.5442347,14.80385,0,-0.004331144,2,10.36269,0.1929003,1,55789.11
371312,0,0.482231,0.5884878,20,0,-0.06289308,2,12.5,0.02232206,1.66666666666667,126066.96
371338,0,0.572925814079537,0.265049429944381,34.0161714930425,134541,-0.0286331409874095,2,9.40203083866115,0.104485488126649,1.44444444444444,2097711.315
371352,0,0.6056885,0.2940831,31.00061,0,-0.009872807,4,7.673419,0.2254775,1.33333333333333,544395.555
371405,0,0.5286661,0.5107261,34.08086,159430.5,-0.0143438,4,6.098305,0.1440873,1,434622.555
371427,0,0.413280461084958,0.510726079377862,10.0566037735849,14850,-0.00137441625988587,4,4.71698113207547,0.452868725629758,1.66666666666667,607437.225
371449,0,0.3446655,0.5107261,35.89053,0,-0.08212937,2,9.757739,0.03868626,1.39252969782729,679776.994205205
371475,0,0.6779768,0.3474182,8.396588,35640,2.298905e-05,4,9.889974,-18.86878,1.66666666666667,659152.71
371526,0,0.637634,0.832785,23.53827,0,-0.005132637,2,3.295358,0.2818685,1,331727.4
371578,0,0.4081679,0.8572975,34.01476,133650,9.312913e-05,2,3.785728,-16.49474,1,33926.805
371675,0,0.2364844,0.5107261,12.39909,44550,-0.01943431,2,5.588905,0.0749266,1,270826.515
371678,0,0.7255266,0.4188543,13.63974,106920,-0.008216713,4,6.095703,0.1735675,1.39252969782729,679776.994205205
371684,0,0.3737979,0.563835,34.10363,196020,-0.009905209,2,2.977963,0.1576321,1.81818181818182,4288591.845
371739,0,0.5287097,0.7338145,34.02162,138105,-0.01496772,2,4.580432,0.1149257,1.5,462151.125
371778,0,0.6779147,0.7407991,27.65702,74133,-0.007091545,2,6.887052,0.2448826,1.33333333333333,1369437.885
371885,0,0.7563981,0.7874762,36.2558,196020,9.926488e-05,2,2.110595,-17.55638,1,451320.84
371892,0,0.424768,0.7700871,20,0,-0.1666667,4,15,0.01103956,1,645298.65
371926,1,0.2550133,0.6195277,24.5092,0,-0.03541792,4,3.395481,0.05310006,1,1390571.955
371956,0,0.3756116,0.5107261,16.209,28512,-0.01088583,2,18.14224,0.0962757,1.58823529411765,761018.4
371991,0,0.7310395,0.5107261,20,0,-0.007209805,4,5.333333,0.1881188,2.76923076923077,718791.84
372014,0,0.0921969,0.5107261,20.43736,0,-0.05096598,2,5.10934,0.0394685,2.6,61957.755
372087,0,0.6068316,0.7338145,18.68381,71991,5.115446e-05,4,5.589269,-15.69048,1.57142857142857,312283.53
372165,0,0.6336431,0.4471786,21.34273,95040,-0.009464626,2,4.405286,0.1884506,1.4,94206.555
372188,0,0.692837,0.5107261,14.96481,47520,-0.02711016,2,4.195994,0.06319405,1,1074800.475
372203,0,0.5407653,0.6092757,22.45969,44550,6.149247e-05,4,9.373828,-16.78352,1.83333333333333,673981.425
372351,0,0.5605175,0.3506958,15.64945,0,-0.008542277,2,6.259781,0.1780715,1,1562944.545
372356,0,0.7561321,0.5709165,17.20105,36828,4.709482e-05,2,6.584723,-17.3142,2.16666666666667,73833.12
372376,0,0.6009417,0.5262949,25.65147,89991,-0.03840041,2,10.59996,0.03703909,1.75,243650.295
372387,1,0.5503448,0.2970866,12.58463,59400,-0.01630133,2,3.982477,0.07323783,1.83333333333333,1020110.445
372404,0,0.572396,0.6894791,17.29874,57024,-0.01915696,2,8.33135,0.08094299,1.4,276738.57
