"","SK_ID_CURR","TARGET","EXT_SOURCE_2","EXT_SOURCE_3","credit_ration_annuity","credit_ratio_annuity_ratio_employed","credit_minus_goods","NAME_EDUCATION_TYPE","DAYS_CREDIT_mean","DAYS_FIRST_DRAWING_max","income_ration_annuity","DAYS_CREDIT_max","DAYS_LAST_DUE_1ST_VERSION_max","NAME_CONTRACT_STATUS_mean","AMT_PAYMENT_sum","DPD_mean","employed_ratio_birth"
"6827",455618,"1",0.5695141,0.3217353,9.208177,-0.02116822,8910,"2",-848,-Inf,8.062194,-294,-131,1,168012.9,0,0.03494537
"6828",288519,"0",0.7888032,0.4866532,27.59809,-0.01188548,119749.5,"4",-1219.25,-Inf,4.619649,-122,-302,1,102027.15,0,0.1482002
"6829",149275,"0",0.6688056,0.6674577,26.52645,7.262684e-05,50373,"2",-1358.94117647059,-Inf,8.264463,-317,-1166,2,139832.955,0,-18.00202
"6830",232461,"0",0.5365266,0.4311918,20,-0.002180312,0,"2",-1537.5,-Inf,7.333333,-250,6,1,31287.825,0,0.462209
"6831",242630,"0",0.5548105,0.3979463,16.6832,-0.05229842,57024,"2",-879.5,-Inf,5.73921,-628,-223,2,102063.645,0,0.03644048
"6832",302212,"0",0.4250138,0.5262949,34.07642,-0.0611785,152896.5,"2",-658.75,-Inf,4.450661,-306,826,2.77777777777778,707005.44,0,0.02506074
"6833",208880,"0",0.2757804,0.5107261,9.380179,-0.1053953,29700,"2",-570,-Inf,6.629102,-570,-530,1,120574.26,0,0.008739199
"6834",298467,"0",0.3504274,0.5107261,31.76017,-0.1312404,128731.5,"2",-1083.0304529681,-Inf,4.817884,-488.859465506906,123,1,1638716.805,0,0.01537973
"6835",212607,"0",0.6321901,0.3962196,30.99879,-0.004912645,133650,"2",-711.666666666667,-Inf,3.45006,-460,-91,1.75,471393.45,0.147058823529412,0.3389375
"6836",246520,"0",0.4814667,0.4276574,10.06255,-0.00962003,26136,"4",-1373.83333333333,-Inf,6.619229,-48,-362,1,180862.2,0,0.07533852
"6837",203885,"0",0.5787209,0.4453962,22.70186,-0.02392187,106920,"2",-496,-1417,3.919519,-70,584,1,2606854.95,0.784431137724551,0.06268992
"6838",312727,"0",0.6819645,0.7209441,37.73823,-0.01075776,178200,"4",-886,-Inf,14.17546,-524,-2683,1,31216.365,0,0.2261329
"6839",352758,"1",0.444259,0.6832688,18.7201,-0.1273476,124740,"4",-747.428571428571,-Inf,4.617232,-59,20,1,202665.645,2.52631578947368,0.008969431
"6840",419230,"0",0.7142837,0.6512602,14.85174,-0.161432,29700,"3",-473,-Inf,7.87195,-473,-346,1,426806.235,0.3,0.01141156
"6841",326780,"0",0.6713726,0.5316861,14.85014,-0.02987957,24237,"4",-768,-Inf,11.85146,-768,590,1.75,371788.29,0,0.04011299
"6842",255863,"0",0.5613092,0.2594677,20.66285,-0.0210416,0,"3",-608.25,-1396,11.25205,-43,874,1.9375,2757203.235,0.0559440559440559,0.08956585
"6843",156817,"0",0.7316195,0.565608,30.17515,-0.0190982,147406.5,"4",-674.333333333333,-Inf,6.902502,-449,-166,1,95386.95,0,0.09123455
"6844",325729,"0",0.2652563,0.7338145,10.20408,2.793779e-05,0,"2",-1298,-Inf,5.102041,-1298,88,1.1875,1630319.805,0.674157303370786,-14.95304
"6845",280246,"0",0.6559353,0.5107261,12.39297,-0.07556689,0,"2",-1083.0304529681,-Inf,7.886435,-488.859465506906,7,1.8,399886.02,0,0.01753823
"6846",212576,"0",0.2456452,0.5244964,21.45002,-0.003227508,0,"2",-1452.5,-Inf,10.72501,-246,-1994,1,95906.475,0,0.5028753
"6847",289855,"1",0.4801729,0.8435435,32.61571,8.929865e-05,92664,"2",-1693.25,-Inf,2.617801,-999,-407,1.66666666666667,563299.11,0,-15.60001
"6848",346744,"0",0.7938582,0.7151031,14.561,-0.005505104,51642,"4",-2049.2,-Inf,3.056502,-129,91,1.22222222222222,3841052.355,0,0.1816746
"6849",295156,"0",0.5075402,0.6594055,25.68298,-0.008145571,113157,"4",-1581,-901,10.12829,-903,890,1.85714285714286,3399051.06,0.405405405405405,0.2139658
"6850",109264,"0",0.612083317489137,0.681705877672012,14.0131159163417,-0.00397197163161613,56668.5,"2",-1818,-Inf,4.13564929693962,-1315,-360,1.5,317848.095,0,0.179615110477548
"6851",260715,"0",0.3447297,0.6801388,20,5.475807e-05,0,"2",-825.25,-Inf,6.666667,-145,575,1.25,203473.575,0,-16.57333
"6852",254710,"0",0.6688492,0.2678689,15.52402,4.250326e-05,53460,"2",-272.8,-Inf,5.458515,-129,0,1,109043.55,0,-15.60734
"6853",377050,"0",0.5541569,0.4596905,12.65794,-0.004015845,59400,"2",-983.111111111111,-Inf,4.472772,-350,-539,1.57142857142857,1006223.175,0.444444444444444,0.2445876
"6854",120961,"0",0.6970324,0.4704561,37.77113,-0.0189519,0,"2",-1283.66666666667,-Inf,8.102718,-268,610,1,875811.015,0,0.1258445
"6855",434800,"0",0.7125311,0.6610235,23.53139,-0.08813255,106920,"2",-937,-Inf,2.629088,-937,326,1,186627.375,0,0.01492788
"6856",335783,"0",0.5015599,0.3474182,36.10246,-0.008771249,106920,"4",-806.2,-Inf,6.529382,-48,213,1.27272727272727,411171.12,0,0.3842061
"6857",211516,"0",0.7124639,0.5107261,23.47847,-0.1248855,61479,"2",-1083.0304529681,-501,3.649635,-488.859465506906,-1994,1,742945.635,0,0.01650281
"6858",293677,"0",0.4576477,0.5107261,9.685877,-0.002948517,10395,"2",-1083.0304529681,-Inf,5.192108,-488.859465506906,50,1.125,1380435.93,0,0.2189854
"6859",335503,"0",0.5730168,0.6610235,10.7438,-0.04439587,14850,"4",-1352.33333333333,-2464,8.062891,-827,-Inf,2.5,52735.14,0.0659340659340659,0.01733773
"6860",349356,"0",0.5667616,0.6848277,26.53233,-0.01075489,59400,"4",-403,-Inf,14.69353,-403,-645,1,206938.8,1.625,0.158517
"6861",234574,"0",0.5050149,0.3409064,20.70393,-0.05949406,0,"2",-1267,-Inf,3.450656,-37,1097,1.55555555555556,1642284.45,1.1747572815534,0.01975253
"6862",107877,"1",0.19192912684901,0.323311244896786,34.6897245123668,-0.0689656550941685,128304,"2",-745.818181818182,-Inf,5.83149004624975,-309,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.0475155866238428
"6863",146012,"0",0.5161346,0.5971924,30.07894,8.235322e-05,89100,"4",-1125.66666666667,-Inf,3.115912,-258,-364,1,19731.69,0,-16.81907
"6864",143453,"0",0.003247383,0.3360615,34.06459,-0.01577064,0,"2",-667.666666666667,-Inf,4.769042,-291,245,1,92529.45,0,0.2282092
"6865",132967,"0",0.7333292,0.7047064,20.45946,-0.03551989,95040,"2",-1338.5,-Inf,8.445946,-459,-9,1.66666666666667,81405.45,0,0.03997224
"6866",440476,"0",0.7256311,0.2866525,28.70882,-0.008419009,0,"2",-567.75,-Inf,10.76581,-176,-69,1.85714285714286,3232559.835,0,0.2665312
"6867",287955,"0",0.08402683,0.3217353,21.45002,-0.01290615,0,"2",-72,-Inf,4.290004,-72,298,1,111894.12,0,0.0856392
"6868",403481,"0",0.6569019,0.3893388,36.09449,-0.0911477,213840,"2",-233.666666666667,-Inf,21.91601,-177,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.02381096
"6869",452695,"0",0.6196672,0.5107261,18.38125,-0.006102672,173745,"2",-1083.0304529681,-1347,4.872819,-488.859465506906,96,1.8,1525792.68,0.245901639344262,0.1801112
"6870",267526,"0",0.558092,0.4031417,18.70689,-0.03668017,0,"2",-1551.16666666667,-Inf,2.922951,-153,790,1.28571428571429,976714.695,0,0.03021685
"6871",272466,"0",0.6723223,0.5352763,14.36782,-0.005053752,0,"2",-1203.5,-Inf,3.232759,-455,-145,1.5,71704.035,0,0.1612958
"6872",388868,"0",0.4205365,0.4902575,25.12247,6.87829e-05,0,"4",-1134.6,-Inf,5.903781,-450,157,1,470990.565,0.172413793103448,-17.92076
"6873",369189,"0",0.4938027,0.1684162,20.70393,-0.01435779,0,"4",-580.75,-565,4.830918,-91,400,1.33333333333333,729117.63,0,0.1207503
"6874",431644,"0",0.7251214,0.1317701,20,-0.01226994,0,"2",-840.444444444444,-Inf,5.714286,-36,174,1.4,358985.16,0.21875,0.08187663
"6875",233090,"0",0.7832572,0.1482544,20,-0.02057613,0,"2",-403,-Inf,17.5,-209,-633,2.5,168655.365,0,0.08061707
"6876",357807,"0",0.6497055,0.7136314,34.03744,-0.01179399,154143,"2",-833,-Inf,5.74807,-42,342,1,116047.89,0,0.1513769
"6877",316648,"0",0.6752159,0.5107261,23.40196,-0.02180984,48469.5,"1",-1083.0304529681,-2501,12.47772,-488.859465506906,285,1,519875.37,0,0.05628114
"6878",225240,"0",0.7300796,0.6195277,30.11102,8.244105e-05,110484,"2",-1662,-904,5.869529,-370,-325,2,1454546.25,2.2463768115942,-16.6953
"6879",233979,"0",0.5903188,0.4704561,19.5122,-0.007970668,0,"2",-545,-Inf,4.49294,-545,-473,1,213781.32,0,0.157175
"6880",194740,"0",0.533257,0.5208976,10.84853,2.970222e-05,53460,"2",-1414.3125,-Inf,4.908836,-324,-312,1.33333333333333,1726787.385,0.0813008130081301,-15.706
"6881",300434,"0",0.5719464,0.7136314,10.26975,2.811758e-05,5940,"2",-438,-Inf,6.984586,-184,-629,1,124533.18,0,-16.12837
"6882",268835,"0",0.4097853,0.5136938,30.8191,-0.0232597,111375,"2",-855.444444444444,-2802,5.145092,-199,570,1.6,2199787.74,0.625,0.09167013
"6883",379233,"0",0.5488454,0.5107261,13.33042,3.64974e-05,28867.5,"2",-1083.0304529681,-Inf,2.912734,-488.859465506906,-12,1,1676607.21,3.44565217391304,-16.38522
"6884",338120,"0",0.7007324,0.5107261,15.23826,-0.001360802,0,"2",-1083.0304529681,-Inf,2.202061,-488.859465506906,80,2.11111111111111,401879.97,0,0.5961457
"6885",214968,"0",0.5016857,0.58674,9.52381,-0.1147447,0,"2",-1263.35714285714,-Inf,4.761905,-256,-246,2,125098.47,0,0.00514091
"6886",329369,"0",0.6546658,0.7047064,20.70393,-0.0110657,0,"2",-1797.83333333333,-Inf,3.450656,-670,-29,1,248787.585,0,0.1472649
"6887",234170,"0",0.6904631,0.6577838,36.2558,9.926488e-05,196020,"4",-738,-Inf,3.376952,-738,307,1.77777777777778,613067.445,0,-16.6466
"6888",309535,"0",0.08252442,0.6879328,34.06459,-0.00542257,0,"4",-1274.11111111111,-Inf,9.538084,-269,-237,1,237872.07,0,0.4368567
"6889",335996,"0",0.6675207,0.4311918,20,-0.01780944,0,"2",-719.7,-Inf,10,-321,281,1,234314.685,0.275862068965517,0.1223845
"6890",213072,"0",0.5466515,0.4543211,23.53747,-0.008164227,213840,"2",-1655.42857142857,-Inf,1.901864,-586,211,1,132288.39,0,0.1940499
"6891",293387,"0",0.5886625,0.5107261,20,-0.02087683,0,"4",-1083.0304529681,-Inf,7.333333,-488.859465506906,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.05278528
"6892",286275,"0",0.500308,0.6397076,10.0566,2.753401e-05,14850,"2",-1098.3,-Inf,4.716981,-276,425,1.33333333333333,236330.865,0.136363636363636,-14.6985
"6893",256216,"0",0.7007553,0.6925591,31.75883,-0.009980776,151587,"2",-1366.5,-Inf,5.88697,-597,315,1,4960026.765,0,0.1372794
"6894",188711,"0",0.7099172,0.6832688,17.85179,4.887646e-05,53460,"4",-2445.5,-Inf,9.925011,-2391,-1551,1,165753.9,0.269230769230769,-15.36313
"6895",159041,"0",0.386846,0.3927739,9.713531,-0.04081316,30888,"2",-333.5,-Inf,5.775578,-132,-370,1,90052.335,0,0.02856114
"6896",168762,"0",0.6383209,0.3996756,23.48365,6.429595e-05,64152,"2",-855.636363636364,-Inf,7.871261,-72,-319,1,83864.34,0,-23.8799
"6897",145491,"0",0.7420706,0.6246147,10.07051,-0.003180831,16632,"2",-800,-Inf,9.565455,-800,-208,1,424707.3,0,0.206631
"6898",213444,"0",0.6056101,0.7121552,19.63723,-0.008489938,142560,"4",-1645.5,-Inf,4.238006,-778,-1908,1.5,66207.105,0,0.1586529
"6899",353510,"1",0.4030487,0.3962196,19.43081,-0.0085636,42768,"2",-741.125,-Inf,9.784736,-138,440,1.16666666666667,1381292.91,1.4,0.2152751
"6900",160558,"0",0.7190614,0.6832688,9.285051,-0.008776041,0,"2",-508.333333333333,-2881,7.428041,-253,-375,2.2,273060.72,1.05769230769231,0.06652414
"6901",121103,"0",0.5378803,0.06917423,8.845209,-0.08757633,0,"4",-443,-Inf,19.65602,-290,105,1,52482.96,0,0.009606239
"6902",158526,"0",0.788825,0.6754133,12.37431,3.387968e-05,17109,"2",-1720.33333333333,-Inf,12.29444,-514,-332,2.2,716192.46,1.31979695431472,-19.72474
"6903",120971,"0",0.6279648,0.508287,20.43736,-0.05872804,0,"2",-528.666666666667,-Inf,11.24055,-324,-35,1,204155.19,0.785714285714286,0.0346579
"6904",174281,"0",0.4677919,0.4453962,30.79109,-0.003360006,0,"2",-1666.30769230769,-Inf,4.737091,-296,-3,1,130619.16,0,0.446067
"6905",135132,"0",0.5155666,0.5107261,12.32539,-0.0263363,0,"3",-1083.0304529681,-Inf,10.27116,-488.859465506906,56,1,65244.96,1.375,0.04781365
"6906",251296,"0",0.4089129,0.5107261,34.22382,9.370151e-05,152361,"2",-1083.0304529681,-Inf,3.822046,-488.859465506906,75,1,176715,0,-16.45609
"6907",397362,"0",0.6423347,0.6178261,34.01476,-0.004323178,133650,"2",-1062.11111111111,-Inf,3.217869,-89,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.384236
"6908",238226,"0",0.5653275,0.1694287,15.35957,-0.03134605,29700,"2",-384.583333333333,-472,8.141113,-15,-1142,1.8,291455.865,0.04,0.05176421
"6909",240958,"0",0.6780054,0.3280632,37.9115,-0.0127348,164002.5,"4",-695,-Inf,4.616196,-448,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.1485232
"6910",427570,"0",0.3942107,0.3046722,24.16188,-0.003494126,0,"2",-1422.78571428571,-2334,4.530353,-218,-2360,2.28571428571429,446011.74,0.0594059405940594,0.4648115
"6911",268880,"0",0.6400507,0.7366227,13.97257,3.825554e-05,21028.5,"2",-967.5,-Inf,6.583278,-433,26,1.33333333333333,640918.26,0,-15.10954
"6912",185842,"0",0.626134,0.4223697,20,-0.009246417,0,"2",-744.285714285714,-Inf,12,-316,821,1.66666666666667,1182755.835,0.0526315789473684,0.1529162
"6913",104238,"0",0.556446473364188,0.150085176234293,18.2989664734056,-0.03689307756735,92664,"2",-1116.625,-Inf,6.30199142929166,-267,-104,1.88888888888889,279924.57,0.32,0.0240624848396643
"6914",348708,"1",0.6194146,0.5107261,17.87118,-0.02379652,0,"2",-67,-Inf,2.144542,-67,52,1,203227.83,0,0.08784653
"6915",339839,"0",0.4567414,0.3233112,37.91044,-0.06570267,146079,"4",-1476.38461538462,-429,13.31789,-141,-1552,2,398164.365,0.8,0.04629704
"6916",284581,"0",0.4555371,0.4507473,30.25808,-0.007176964,130680,"4",-734,-Inf,7.590544,-630,-1044,1,303664.635,13.75,0.2310137
"6917",124208,"0",0.7755427,0.6212263,19.53553,-0.01417673,106920,"2",-699.833333333333,-Inf,3.928759,-293,-677,1,99257.22,0.538461538461538,0.07640275
"6918",374150,"0",0.6249559,0.5244964,22.7066,-0.02810222,44550,"2",-618,-Inf,13.26763,-38,879,2.14285714285714,902406.555,1.20512820512821,0.04662704
"6919",206476,"0",0.5723211,0.4884552,23.44475,6.418947e-05,0,"2",-698.833333333333,-Inf,5.803157,-227,90,1,30839.715,0.166666666666667,-15.90433
"6920",127686,"0",0.5080047,0.4489623,34.89499,-0.06923609,169290,"2",-472,-2740,7.05197,-363,-1836,1.6,933881.895,0.253731343283582,0.02311715
"6921",138688,"0",0.2651285,0.5709165,19.45533,-0.006713366,108702,"2",-1246.8,-Inf,9.138679,-314,-436,1,198184.455,0,0.23517
"6922",360167,"0",0.5072395,0.8128226,37.82513,-0.0403253,235759.5,"2",-1334.25,-Inf,3.83318,-789,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.04891531
"6923",401503,"0",0.5431809,0.2807896,10,-0.01261034,0,"2",-76,-Inf,9.615385,-76,104,2,191295.81,0.65,0.04650481
"6924",338486,"0",0.2341746,0.785052,25.10772,-0.009664249,80190,"2",-1274,-Inf,4.189108,-605,-1870,1,119914.425,2.06666666666667,0.177994
"6925",135379,"0",0.4193913,0.1830352,23.47933,6.428414e-05,119304,"2",-996.5,-Inf,6.345178,-118,87,1.5,470297.475,0.130434782608696,-16.52758
"6926",122589,"0",0.4361922,0.563835,33.96975,-0.01185267,106920,"2",-964.5,-196,5.907372,-572,743,1.5,1877082.84,0.260869565217391,0.1416148
"6927",126057,"1",0.5960022,0.3409064,16.46904,-0.06667627,0,"2",-423.8,-858,5.764163,-187,300,1.33333333333333,2365775.82,1.375,0.01930894
"6928",369258,"0",0.2620426,0.3376727,12.56597,-0.0380787,0,"2",-845.705882352941,-Inf,7.036944,-10,380,1.88888888888889,1194827.49,0.322033898305085,0.02626761
"6929",420006,"0",0.1029951,0.5107261,20,-0.01855288,0,"2",-1083.0304529681,-Inf,16,-488.859465506906,-110,1.8,506291.805,0,0.088812
"6930",123782,"0",0.6307703,0.5937176,8.382081,-0.005932117,23760,"2",-402.666666666667,-Inf,9.996298,-27,133,1,59143.5,0.769230769230769,0.1034331
"6931",140681,"0",0.694686,0.5107261,20,-0.005464481,0,"4",-1083.0304529681,-Inf,2.5,-488.859465506906,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.1881168
"6932",395528,"1",0.03097831,0.09569272,34.08333,-0.03005585,163350,"2",-690.090909090909,-191,3.095238,-176,-15,2,851888.655,0.3125,0.07410312
"6933",417849,"0",0.5789128,0.3264752,20,-0.02642008,0,"2",-318,-Inf,12.5,-137,-267,1,47207.43,0,0.09524409
"6934",316004,"0",0.6011567,0.5107261,9.455108,-0.0009475005,23521.5,"2",-1083.0304529681,-Inf,4.946822,-488.859465506906,55,1.6,827361.045,0,0.5523636
"6935",247185,"0",0.6223434,0.4740513,26.77376,-0.002782557,0,"2",-1290.85714285714,-Inf,8.567604,-209,-349,1,132092.19,0,0.4469943
"6936",455777,"0",0.6748801,0.2471909,34.20143,-0.01245954,160380,"3",-735.625,-358,3.172086,-20,67,1,853912.215,0,0.2231526
"6937",124468,"0",0.6475575,0.7136314,8.38974,-0.005388401,23760,"2",-81,-Inf,7.588405,-81,210,1.4,459000.9,0.0666666666666667,0.1450937
"6938",210664,"0",0.2858979,0.1325975,19.5848,-0.002533282,0,"2",-1395.11111111111,-Inf,3.91696,-213,-200,1,567178.11,1.85344827586207,0.5091544
"6939",330185,"0",0.6181766,0.5107261,12.40921,-0.005314438,42768,"2",-1083.0304529681,-315,7.141582,-488.859465506906,-245,1,65303.64,1.36363636363636,0.1564175
"6940",345674,"0",0.5762986,0.5226973,20,-0.09174312,0,"4",-1585.2,-Inf,8.571429,-377,1522,1.36363636363636,2647720.17,2.12121212121212,0.01536293
"6941",278543,"0",0.459863,0.5460232,12.43219,-0.01073591,0,"2",-879.25,-365,3.390597,-532,713,1.25,1636769.025,0.0851063829787234,0.07988411
"6942",350848,"0",0.6630311,0.8150074,20.35088,-0.01489815,0,"2",-1320,-Inf,8.77193,-158,694,1.5,39729.645,110.142857142857,0.08557825
"6943",177830,"0",0.5991837,0.7366227,25.21848,-0.1167522,0,"2",-878,-Inf,5.243446,-601,88,1,250442.46,0,0.01414168
"6944",116498,"0",0.7028604,0.5107261,24.46444,-0.04004001,0,"4",-1083.0304529681,-326,3.042211,-488.859465506906,-Inf,1,55691.685,0,0.05868793
"6945",165974,"0",0.6839437,0.7136314,19.52934,-0.009740321,0,"2",-1285.4,-Inf,1.464701,-568,-150,1.5,348896.07,0,0.1355004
"6946",365667,"0",0.3471492,0.8050197,30.83571,8.442518e-05,125631,"2",-1912.8,-Inf,6.389193,-1017,41,2.16666666666667,403318.665,0,-16.00399
"6947",384854,"0",0.7384294,0.7826078,10.23467,-0.01086483,0,"2",-1234.5,-Inf,2.274372,-168,-476,1,66262.005,0,0.04788775
"6948",395351,"0",0.484033,0.5107261,22.5905,6.185059e-05,142560,"2",-1083.0304529681,-2329,6.862241,-488.859465506906,1338,1.4,961967.835,0.243697478991597,-16.06594
"6949",288962,"0",0.6903229,0.3689687,20.66455,-0.006840301,62014.5,"4",-1256.53846153846,-1249,6.151323,-141,-134,2.24137931034483,1932823.44,1.4375,0.191773
"6950",274794,"0",0.6027077,0.420611,34.05861,-0.006194727,133947,"4",-1167.83333333333,-Inf,7.253736,-268,516,1,2743907.265,0.153846153846154,0.3215957
"6951",354620,"0",0.5024565,0.5107261,14.9063,-0.01552739,47520,"4",-1083.0304529681,-Inf,14.83079,-488.859465506906,81,1,67244.04,0,0.09076298
"6952",368538,"0",0.8003126,0.6413683,23.54705,6.446953e-05,200475,"4",-469,-Inf,3.997122,-469,-2737,1,172430.595,0,-19.04887
"6953",239134,"0",0.6840476,0.2707074,34.0068,9.310733e-05,0,"2",-1001,-Inf,8.0016,-25,760,1.25,591383.07,0,-18.40943
"6954",371991,"0",0.6858079,0.4170997,26.75646,-0.01252057,99792,"4",-589.6,-Inf,17.41655,-352,-694,1,492621.48,0,0.1801703
"6955",228688,"0",0.09729353,0.5107261,20.45946,-0.02538394,95040,"2",-1083.0304529681,-9,5.405405,-488.859465506906,-186,1.66666666666667,170358.165,0.461538461538462,0.06014477
"6956",451212,"0",0.638437,0.2512394,19.52612,-0.007720886,151915.5,"2",-1051.64285714286,-1389,5.172235,-198,-889,1,523762.74,15.5070422535211,0.1381439
"6957",232151,"0",0.4799218,0.3842068,10.01335,-0.003356806,0,"4",-834.642857142857,-Inf,13.35113,-213,48,1,760675.095,0.133333333333333,0.2077298
"6958",429438,"0",0.7690052,0.2608559,34.06312,-0.009554873,178200,"2",-220,-Inf,2.416833,-220,-314,1,134956.8,0,0.2315386
"6959",398229,"0",0.7178538,0.5107261,14.72444,-0.003301445,0,"2",-1083.0304529681,-Inf,6.310475,-488.859465506906,76,1.42857142857143,519926.355,0.025,0.2677232
"6960",383696,"0",0.5662837,0.5190973,20,-0.005433306,0,"2",-855.25,-Inf,10,-208,-7,1,489399.48,0,0.1956418
"6961",345611,"0",0.6337548,0.5107261,20,5.475807e-05,0,"2",-1083.0304529681,-Inf,10,-488.859465506906,490,1,36646.785,0,-16.81907
"6962",153581,"0",0.6711361,0.6754133,9.500206,-0.004010218,40927.5,"4",-1338.33333333333,-Inf,4.952538,-422,-217,1,60132.87,0,0.2001183
"6963",189879,"0",0.5946378,0.7886808,30.84449,-0.007980463,133650,"2",-1590.66666666667,-Inf,5.149331,-801,140,1,117572.445,0,0.1657873
"6964",313923,"0",0.6447476,0.5954562,20,-0.00666889,0,"2",-636,-Inf,8.333333,-33,1,1,47351.34,0,0.2525261
"6965",359470,"0",0.6010204,0.2750004,28.22476,-0.01022266,178200,"2",-1363,-Inf,6.007775,-282,770,1.75,684499.14,0,0.1799635
"6966",353442,"0",0.5614061,0.7106744,22.5943,-0.007093971,126256.5,"2",-843,-2113,5.110452,-308,1236,1.6,2530877.31,0.0186335403726708,0.1690103
"6967",354963,"0",0.5667885,0.4400578,25.81015,-0.01020971,89991,"2",-401.25,-Inf,7.46587,-23,516,1.375,759403.035,0.460526315789474,0.1447135
"6968",451893,"0",0.4383392,0.3490553,19.33453,-0.01999435,0,"2",-350,-Inf,13.48921,-350,1460,1.36363636363636,2195686.89,1.55405405405405,0.04743219
"6969",404760,"0",0.3820386,0.5107261,20.47503,-0.005557824,190080,"2",-1329,-Inf,4.318411,-822,-240,1,47409.795,1.28571428571429,0.2025623
"6970",172204,"0",0.5680928,0.58674,26.35909,7.216863e-05,95040,"2",-2362,-Inf,4.352557,-2362,132,1,158310.945,0,-17.90144
"6971",368071,"0",0.6601425,0.5460232,17.05767,-0.004764713,59877,"2",-1465.2,-Inf,7.526578,-96,160,1.25,224051.49,0,0.1966709
"6972",363463,"0",0.3282594,0.3944954,21.19546,-0.007679515,78408,"2",-912.428571428571,-Inf,14.71206,-94,-76,2.2,128946.69,0.956521739130435,0.1987327
"6973",210546,"0",0.6087552,0.5107261,10.02794,2.745552e-05,9801,"2",-292,-Inf,7.126568,-292,3,1,158269.32,0,-14.81656
"6974",278527,"0",0.6441614,0.5316861,20.56018,-0.01351754,95040,"2",-1470.1,-806,9.336276,-477,416,1,2310845.58,0,0.1489133
"6975",141434,"0",0.6310198,0.832785,28.71483,-0.003955211,171072,"2",-2514.5,-Inf,2.622263,-2514,389,1.33333333333333,1668006.54,0,0.3999119
"6976",186271,"0",0.5008985,0.6561584,12.42002,-0.005787523,62370,"2",-578,-358,2.962085,-578,-172,1.33333333333333,1179593.955,0.025974025974026,0.1045249
"6977",135555,"0",0.7154827,0.5280928,12.62626,-0.01770864,0,"4",-951.75,-Inf,5.47138,-363,139,1,817075.08,0,0.03935965
"6978",327610,"0",0.592459,0.735221,19.53672,-0.008079702,124740,"2",-1543.8,-Inf,6.863418,-343,-76,1,517193.505,0.115384615384615,0.1410735
"6979",165050,"0",0.651053,0.7267112,10.26975,2.811758e-05,4455,"2",-1808.5,-Inf,13.48748,-276,-1445,1,82068.75,0.3125,-17.88741
"6980",250835,"0",0.3536147,0.3001078,34.06951,-0.01182558,143748,"2",-950.333333333333,-2671,2.70453,-116,484,1,1052097.48,0.238095238095238,0.1441437
"6981",248385,"0",0.6743617,0.3217353,23.54575,-0.003275703,133650,"2",-1382.5,-Inf,3.788198,-105,-426,1,115593.435,0,0.4218557
"6982",204010,"0",0.449778,0.8825303,26.21319,-0.01075634,59400,"2",-561.666666666667,-Inf,24.88594,-142,-365,1,633502.845,0.333333333333333,0.16725
"6983",398080,"0",0.5923692,0.5107261,12.83,-0.02520629,0,"2",-1083.0304529681,-603,7.401925,-488.859465506906,184,1,732604.725,0.116666666666667,0.02708888
"6984",409349,"0",0.5444341,0.2200946,20.78714,-0.003337691,0,"2",-127,-Inf,11.08647,-110,-2017,1,39947.31,9.35,0.4231553
"6985",427757,"0",0.5349657,0.1419915,14.91075,-0.003507586,95040,"2",-431.333333333333,-Inf,4.308753,-14,-548,1.4,271289.52,4.59375,0.2719944
"6986",251752,"0",0.4687883,0.5316861,22.7066,-0.01835618,44550,"2",-1496,-Inf,13.26763,-1496,-851,2.2,254667.06,0,0.1201671
"6987",439621,"0",0.5124365,0.7076993,23.62573,-0.03674297,0,"2",-1069.77777777778,-Inf,4.678363,-126,-472,1.5,218204.55,0.0185185185185185,0.04948438
"6988",316423,"0",0.444988,0.3506958,12.56244,-0.001464495,19602,"4",-1212,-312,40.89609,-166,1368,1.33333333333333,3333187.575,0.428571428571429,0.4153191
"6989",336281,"0",0.6971709,0.4031417,20,-0.01870907,0,"2",-465.333333333333,-Inf,6,-110,-296,1,126517.365,0,0.06539026
"6990",395333,"0",0.7084741,0.5107261,27.83964,-0.004684443,0,"4",-1083.0304529681,-Inf,22.27171,-488.859465506906,-1445,1,42221.385,0,0.4454355
"6991",295930,"1",0.2533716,0.7407991,30.84821,8.445941e-05,231660,"2",-772.5,-Inf,3.399626,-698,-978,1,33436.71,1.375,-15.57606
"6992",171496,"0",0.5697071,0.4974689,20,-0.01488095,0,"4",-210,-Inf,15,-210,352,1,821482.335,0,0.1381863
"6993",399642,"0",0.1524172,0.5107261,13.97193,-0.009729756,39204,"2",-1083.0304529681,-Inf,10.96491,-488.859465506906,52,1,385953.435,1.95348837209302,0.09438675
"6994",295661,"0",0.3660965,0.3170318,18.43318,-0.01232989,0,"2",-757.666666666667,-1339,6.635945,-339,-83,1.16666666666667,1950595.83,1.78306878306878,0.07656458
