"TARGET","EXT_SOURCE_2","EXT_SOURCE_3","credit_ration_annuity","credit_minus_goods","credit_ratio_annuity_ratio_employed","NAME_EDUCATION_TYPE","income_ration_annuity","employed_ratio_birth","NAME_CONTRACT_STATUS_mean","AMT_PAYMENT_sum","DPD_mean"
0,0.488392283318223,0.197474511568542,25.6965394853594,142560,-0.0125226800610913,4,3.32741792369122,0.20718901453958,2.29411764705882,525965.67,0.659090909090909
0,0.6764328,0.3280632,20.7882,142204.5,-0.00819401,4,6.314726,0.158622,1.66666666666667,258656.31,0.171428571428571
0,0.7888542,0.5779691,20,0,-0.005839416,4,6.923077,0.1901827,1,493169.985,1.85714285714286
0,0.56379,0.3589512,33.97397,108702,-0.1213356,2,5.811251,0.01984127,1.25,835878.87,0
0,0.5971758,0.5620605,34.19973,0,-0.02320199,4,12.41724,0.07481094,1,2477256.885,1.36065573770492
0,0.4410706,0.0005272652,37.9115,164002.5,-0.1024635,4,3.767476,0.03956796,1,32576.94,0.416666666666667
0,0.1009168,0.5107261,13.33981,69498,-0.01235168,4,3.210126,0.1055718,1,115961.085,0
0,0.6154425,0.5814837,20.47077,184378.5,-0.01148753,2,5.934718,0.1243371,2.5,253068.075,5.05882352941176
0,0.5868186,0.622922,9.425287,8910,-0.01959519,4,7.368111,0.03737664,1.5,122761.485,0
0,0.733325,0.5107261,12.42542,61344,-0.01331771,2,6.565126,0.06262165,2.28571428571429,913981.635,1.02564102564103
0,0.6839957,0.5107261,17.74851,29700,4.85937e-05,2,6.271558,-14.90909,1,106794.27,0
0,0.3811613,0.5107261,18.23428,52749,4.99237e-05,2,6.736527,-17.44403,1.63636363636364,1132828.29,0
0,0.6617253,0.5226973,22.70338,139707,-0.007562751,4,7.037298,0.1546865,1.5,420794.685,0.0277777777777778
0,0.2653117,0.6263043,14.85174,29700,-0.003885857,2,5.247966,0.3300803,2.25,187086.195,0
0,0.2591564,0.5107261,17.91214,35640,4.904171e-05,2,8.030231,-15.30134,1.25,417667.23,0
0,0.3300121,0.5316861,20.42775,123552,-0.04934239,2,5.08175,0.01934399,1.66666666666667,211646.115,0
0,0.5287642,0.6330316,20,0,-0.01915709,2,10,0.0878566,1.4,181513.8,0.15625
0,0.2468832,0.4704561,15.1918,0,-0.005302547,2,12.91303,0.1702317,2,654903.18,0
0,0.7355726,0.6690567,34.0747,153549,-0.006886561,4,12.66143,0.3340535,1.4,2077936.29,0.175
0,0.591624469600914,0.508286991391605,19.5293428376135,0,-0.00457790502522586,2,4.88233570940338,0.364117446227381,1,119352.24,0
0,0.6843028,0.2707074,30.99814,0,-0.007976876,2,5.786319,0.2365906,1.58333333333333,675950.85,0.337209302325581
0,0.608057,0.5832379,22.12905,0,-0.008452654,2,5.24109,0.2289462,2,2910584.52,0.166666666666667
0,0.6300417,0.824595,21.45344,66528,5.873745e-05,1,5.566802,-16.43092,1,72079.38,0
0,0.7261967,0.5107261,24.17902,98473.5,-0.009045648,2,6.616674,0.1594869,1.39252969782729,679776.994205205,1.0670441535606
0,0.6790977,0.6971469,19.42525,74133,-0.006878629,2,6.241135,0.1405884,1,217860.12,49.7317073170732
0,0.66988,0.7992968,19.29093,0,-0.02482745,2,20.85506,0.04426342,1,74694.78,0
0,0.6768203,0.622922,15.48053,45621,-0.01691861,2,9.184423,0.06340956,1.33333333333333,301682.025,0.388888888888889
1,0.1942664,0.7380196,12.6061,26730,-0.003803894,2,10.52262,0.1984788,1.88888888888889,2690260.65,0.569620253164557
0,0.5304203,0.7223929,23.53977,92520,-0.08061567,4,6.422608,0.02085119,2.33333333333333,208230.75,0.153846153846154
0,0.3097925,0.4329617,19.53951,196020,-0.01297444,2,4.412355,0.08530161,1,207735.21,0.28
1,0.6539932,0.5107261,8.865248,0,-0.007894255,2,10.6383,0.06300494,1.66666666666667,248382,1.87096774193548
0,0.598721429841349,0.222580764675335,18.9257503949447,44550,-0.0229125307444851,2,36.3349131121643,0.0700593723494487,2.8,100247.985,0.5
0,0.6410778,0.5709165,22.46432,37777.5,6.150515e-05,1,5.488474,-15.22988,1.39252969782729,679776.994205205,1.0670441535606
0,0.3135079,0.4400578,33.87579,0,9.274863e-05,2,9.963467,-15.94599,1.28571428571429,2522099.205,0.105555555555556
0,0.219130680412375,0.510726079377862,19.0997526793075,71280,-0.0220043233632575,4,8.24402308326463,0.0883370649297781,2,350935.155,3.05
0,0.3800375,0.1585549,27.74854,148977,-0.01050683,4,2.292264,0.2198086,1,162758.655,1.63157894736842
1,0.6119691,0.2525987,9.712651,30294,-0.03281301,4,7.570659,0.02198945,1.39252969782729,679776.994205205,1.0670441535606
0,0.09862291,0.04090205,32.72629,95040,8.960142e-05,2,10.2675,-18.14602,2.2,68796,0
0,0.3528254,0.6127042,30.88378,137214,-0.004921718,2,2.568383,0.4259724,1,145628.955,0
0,0.6817842,0.4329617,9.389078,30888,-0.02129043,4,15.67808,0.04406475,1,141698.88,0
0,0.6744049,0.3392877,20,0,-0.007487832,2,16.66667,0.248165,1.25,236405.205,0.125
0,0.7388642,0.6801388,36.366,213840,-0.008968188,4,7.313506,0.2031461,1,2850905.07,0
0,0.1155667,0.5280928,19.36146,17820,5.30098e-05,4,8.551881,-15.94739,1,131068.35,0
0,0.2015837,0.7463002,37.78881,0,-0.01872587,2,3.239041,0.08582121,1,783443.925,2.24444444444444
0,0.5357,0.7032033,14.96444,24237,-0.08854697,2,5.307856,0.01774651,2,191490.93,7.13333333333333
0,0.5078954,0.292588,14.96563,29700,-0.0385712,2,4.759387,0.03336486,1.66666666666667,195914.745,0
0,0.4116589,0.6092757,20,0,-0.01506024,4,6.588235,0.1053717,1.33333333333333,419986.125,0
0,0.3578597,0.5107261,34.08633,286902,-0.03457032,2,2.900905,0.06073298,1,819792.63,0.0909090909090909
0,0.6665737,0.5046813,30.89406,152244,-0.02578803,4,7.525761,0.07707154,1.5,303820.785,0
0,0.7450934,0.8004513,13.34447,80190,-0.007943134,2,7.951654,0.0925263,1.33333333333333,2065413.24,0.105263157894737
0,0.01162913,0.5107261,19.49344,136323,-0.01687743,2,5.67169,0.09430111,1,113166,0
0,0.5089612,0.4776492,20,0,-0.02840909,2,10,0.05514216,1.66666666666667,812687.94,1.22058823529412
0,0.2061013,0.5107261,14.88242,61776,-0.002855414,2,9.451796,0.3225647,1.71428571428571,561009.33,0.08
0,0.2653117,0.8357765,9.244147,26136,-0.00255011,2,5.320766,0.3431141,1.28571428571429,1056636.99,0.188679245283019
0,0.3861927,0.6785677,9.31198,6237,-0.01847615,2,10.39933,0.04845222,1,208935.63,1.1875
0,0.6670304,0.8435435,10.17681,17820,2.786311e-05,2,5.394067,-15.31738,1,910083.105,2.01639344262295
0,0.2633811,0.7597122,12.6193,95040,-0.08141481,2,3.125651,0.008948675,1,180657.72,0.130434782608696
0,0.7396103,0.5107261,17.26663,29700,-0.03122356,2,5.186089,0.0295201,1.4,544660.29,2.55555555555556
0,0.5515945,0.3376727,34.20149,0,-0.03458189,2,2.146537,0.07587847,1.58333333333333,892934.28,5.475
0,0.6189144,0.1714684,28.76881,214551,-0.05003272,4,5.363036,0.03083275,1,99544.41,0
0,0.6319358,0.3312509,31.00185,124740,8.488006e-05,2,4.621072,-16.64432,2.16666666666667,566087.265,0.237410071942446
0,0.6879619,0.6722429,20,0,-0.002595043,4,10,0.3859289,1,326964.465,0
0,0.4066632,0.6894791,19.45052,0,-0.0194895,1,4.862631,0.04558743,1,89570.115,0
0,0.5297503,0.7001839,37.91242,118800,-0.03188597,4,10.4979,0.05682741,1.39252969782729,679776.994205205,1.0670441535606
0,0.6758773,0.2238313,30.26024,114048,-0.002374097,2,3.591837,0.6539093,1.28571428571429,1954424.205,0.0458715596330275
0,0.7087585,0.2822484,24.23263,0,6.634661e-05,2,3.692592,-17.62245,1,51886.395,0
0,0.6667729,0.8038851,20,0,-0.005733945,2,13.5,0.244566,1,112298.715,0.6
0,0.6538744,0.4686597,16.43665,75555,-0.01509334,2,4.710316,0.06663811,1.625,904119.93,0.136094674556213
0,0.3883253,0.7958031,20,0,5.475807e-05,4,43.63636,-16.64129,1.39252969782729,679776.994205205,1.0670441535606
0,0.5548915,0.6092757,19.58512,106920,-0.01196403,2,4.376368,0.09049699,1,1757606.445,0.8
1,0.2924151,0.5107261,21.13048,0,-0.01310824,2,13.20655,0.09082714,1,154217.34,0
0,0.5699268,0.7267112,19.38889,71280,-0.04847222,2,11.11111,0.02331138,2.5,218508.435,2.08333333333333
0,0.5820175,0.6956219,9.243568,0,-0.004747595,2,5.392081,0.09951444,1.25,447473.16,0.25
0,0.766842311388126,0.510726079377862,18.7687687687688,0,-0.00335156585156585,4,3.75375375375375,0.347696510617161,1,1293908.535,0.142857142857143
0,0.2894828,0.4596905,22.5765,71280,6.181226e-05,2,7.795751,-16.80901,1.4,356003.325,0.86
0,0.5867709,0.4382814,34.06312,178200,-0.0556587,2,7.108331,0.03481229,1,451115.46,1.65384615384615
0,0.6586249,0.5107261,19.62301,109057.5,-0.003753444,4,3.875111,0.3241166,1.39252969782729,679776.994205205,1.0670441535606
0,0.6287359,0.6940926,20.55921,0,-0.009625099,4,10.27961,0.1686005,1.77777777777778,2568993.075,0
0,0.4841423,0.7801436,10.82706,32967,-0.005975201,2,6.350757,0.187403,1,77501.7,0
0,0.2581793,0.5691488,16.4582,0,-0.009715582,4,19.74984,0.1319931,1.8,971237.475,0
0,0.3041219,0.2940831,19.50023,110128.5,-0.0367236,4,9.178522,0.04320937,1.77777777777778,2199830.22,0.355932203389831
0,0.6622391,0.5107261,14.79516,35640,-0.1243291,2,7.02302,0.009739728,1,659392.065,1.5045045045045
0,0.7011266,0.5352763,21.45282,59400,-0.01080746,4,13.57773,0.1624386,1,253318.32,1.56521739130435
0,0.6325358,0.6512602,15.53517,37777.5,4.25338e-05,2,6.831984,-15.95575,1.6,756202.725,0
0,0.009748848,0.8139175,10.06501,14256,-0.001100001,2,4.780115,0.5250172,1.66666666666667,315956.61,0.454545454545455
0,0.5709503,0.1830352,14.97182,13662,-0.00258313,2,8.625647,0.3079866,1.71428571428571,618696.135,1
1,0.1492857,0.5107261,20.78609,0,-0.005643794,4,9.448224,0.2015211,1.2,864950.265,1.74074074074074
0,0.5315912,0.4722533,20.41898,112149,-0.01887151,2,4.86618,0.05700137,2,386504.37,0
0,0.5729954,0.4632753,25.96625,33264,-0.01381184,4,33.01541,0.1090108,2.52631578947368,4059468.495,0.0718954248366013
1,0.5971864,0.5107261,18.26029,0,-0.005905657,2,13.28021,0.2272861,1.33333333333333,179171.19,0.142857142857143
0,0.09757044,0.499272,34.68873,124740,-0.05185161,2,3.516029,0.03114525,1.25,1016009.145,0.104166666666667
0,0.7108036,0.1124743,22.6142,80190,6.19155e-05,2,3.503571,-16.57859,1,1503208.665,0.175438596491228
0,0.7280711,0.4101026,36.36364,0,-0.005527229,4,4.895105,0.4785075,1.125,1260783.54,2.14432989690722
0,0.6464037,0.2881296,16.47017,62014.5,4.509375e-05,2,4.085635,-23.7541,1,102715.47,0
0,0.7090473,0.7032033,20.68685,58270.5,5.66386e-05,2,11.02629,-17.36854,1.66666666666667,878913.09,0.836734693877551
0,0.7186858,0.6347055,17.90911,0,-0.01089362,2,6.715917,0.1036897,1.66666666666667,389110.725,0.0659340659340659
0,0.2652563,0.5513813,34.01476,133650,9.312913e-05,1,3.407155,-16.56581,1.4,126516.15,1.66666666666667
0,0.6890874,0.5107261,9.711603,35640,-0.003712386,2,8.383635,0.2083466,1,1027182.465,0.907407407407407
0,0.5913074,0.5107261,23.67016,146835,-0.0234823,4,5.235602,0.07101592,1,515006.64,0
0,0.6189608,0.6940926,28.22644,0,-0.0237197,2,5.802101,0.08540874,1,96324.12,0
0,0.7253175,0.53707,34.06459,0,-0.005209449,2,10.90067,0.4631676,1.33333333333333,193359.735,0
1,0.4280145,0.3962196,12.6083,74133,-0.06852338,2,4.671026,0.01153533,1,115144.875,0.117647058823529
1,0.3445964,0.4311918,18.97239,49896,-0.004222656,4,12.86851,0.3692472,1.6875,3924845.595,0.918032786885246
0,0.5988895,0.7394118,30.99987,0,-0.008442231,2,3.81146,0.2064197,1,542138.175,0
0,0.5483039,0.622922,23.60539,53995.5,-0.0192383,2,12.53395,0.08556485,1,43448.94,0.0833333333333333
1,0.2490731,0.4740513,34.1157,187110,-0.01471773,3,5.227392,0.1622568,1,835179.12,2.88888888888889
0,0.5646503,0.4223697,13.6848,48708,-0.02311622,4,9.58278,0.04851266,1.85714285714286,395906.085,0.05
0,0.663885518752989,0.565607981411549,21.2418212478921,49419,-0.00406231043180189,2,5.05902192242833,0.332422123331214,1.66666666666667,65616.57,0
0,0.5995355,0.3001078,15.647,0,4.283998e-05,2,3.129401,-15.93347,1.83333333333333,950522.175,1.48366013071895
0,0.642088533366729,0.652896551980654,19.4974262985494,107991,-0.0815791895336794,2,9.35891436593355,0.0203300442327322,2,98076.555,0
0,0.1192028,0.5726825,22.6087,0,-0.003109862,2,5.797101,0.4059638,1,766979.235,0
0,0.3838833,0.3859147,20,0,-0.1869159,4,22.85714,0.01162412,1.39252969782729,679776.994205205,1.0670441535606
0,0.0638484,0.8555236,9.2863,11880,2.542499e-05,4,6.152584,-15.05908,2,242493.795,1.07407407407407
0,0.7006544,0.0005272652,18.71783,0,-0.005626038,2,2.807674,0.2010029,1.66666666666667,109906.65,14.8333333333333
0,0.7672955,0.5460232,27.03349,0,-0.004973049,2,10.76555,0.2976836,1,1805231.025,0.229299363057325
0,0.5513511,0.7106744,23.3724,75555,6.399138e-05,2,11.72137,-16.5007,1,138890.16,0.346938775510204
0,0.6034614,0.5107261,34.01617,134541,-0.09636309,2,3.760812,0.03261271,1.25,231025.545,0.333333333333333
0,0.7453716,0.6075573,36.25149,0,-0.03292597,4,7.033871,0.06565687,1,258047.64,0
1,0.5612607,0.4276574,10.19608,11880,2.791588e-05,2,4.782401,-14.78298,1,99664.56,0
0,0.6714449,0.5549468,18.79216,24948,-0.006491246,2,8.403361,0.1668107,1.85714285714286,85242.285,0
0,0.6628405,0.4048784,23.51916,0,-0.00339284,2,4.977601,0.3271354,1.36363636363636,3143129.085,0.230769230769231
0,0.623283514569783,0.300107756579118,31.0803181934822,95040,8.50949044703996e-05,2,7.18501411342058,-17.9922660098522,2.4,175535.55,0.777777777777778
0,0.5710039,0.4223697,18.33517,0,-0.01526658,2,10.6344,0.1011283,1.76923076923077,964725.57,1
0,0.2965585,0.7636399,26.35909,95040,-0.05199031,2,11.96953,0.03416212,1.8,1413721.71,0.135338345864662
0,0.2091556,0.563835,20.68252,0,-0.006961469,2,6.894174,0.2286616,1.66666666666667,1164326.22,2.04878048780488
0,0.598795,0.6561584,19.49188,55062,5.336688e-05,2,4.228687,-16.23158,1,68443.2,0
0,0.5246812,0.6127042,30.16952,138519,-0.007001514,2,8.057936,0.273622,1,1798373.205,0
1,0.564204,0.7544062,20.79002,0,-0.006517248,4,3.118503,0.1722834,1,417816.765,0
0,0.6035713,0.5107261,21.35736,190080,-0.01762158,4,4.504505,0.1208134,2.25,634738.365,0.266666666666667
0,0.5514106,0.2213352,25.12309,0,-0.006349025,2,7.991415,0.2626618,1,2592641.88,0.130434782608696
0,0.2839198,0.5107261,20.47503,190080,-0.01206542,3,4.318411,0.1239863,1,153445.815,0
0,0.4869171,0.6127042,36.2558,196020,9.926488e-05,2,5.276488,-18.49238,1,3244157.505,0
0,0.7003149,0.5316861,18.71806,64152,-0.006881639,4,4.336096,0.2064359,1.33333333333333,569178.99,0.212121212121212
0,0.7572151,0.7295667,20.47503,190080,5.605864e-05,2,2.159205,-15.4176,1.5,816662.115,0.7
0,0.4396155,0.4686597,34.02294,138996,-0.02375904,2,5.461496,0.08108261,1,242750.52,0.428571428571429
0,0.4639611,0.6178261,28.08496,0,-0.03052713,2,9.654204,0.08442691,1.9,431402.67,0
0,0.7101964,0.6496203,20,0,-0.08403361,2,22.012,0.0155902,1.39252969782729,679776.994205205,1.0670441535606
0,0.3238578,0.5352763,34.07451,150282,-0.01177013,2,2.97542,0.1510251,1.16666666666667,484054.065,0.403225806451613
0,0.5625258,0.5107261,23.52111,0,-0.003612519,2,5.880278,0.3440786,1.55555555555556,2965080.87,0
0,0.6043298,0.6561584,25.11703,160380,-0.01179203,2,5.682587,0.1187887,1.8,342713.565,3.32142857142857
0,0.6390727,0.508287,17.67961,20790,4.840505e-05,2,11.15573,-16.22437,1,242313.615,0.636363636363636
0,0.6529285,0.6330316,20.42927,42768,5.593336e-05,2,17.07317,-17.61566,1.25,1800409.41,0
0,0.6947463,0.5107261,34.04117,0,-0.008099256,4,4.863025,0.3848196,1,645030.54,0.0285714285714286
0,0.7651294,0.2445164,16.40905,71280,-0.00468964,3,10.28504,0.3345764,1,273313.44,0
0,0.03923464,0.2567056,8.395899,28512,-0.00590014,3,7.593975,0.127133,2.08333333333333,1085973.525,1.5
0,0.2477584,0.4276574,18.2962,89100,-0.0175419,2,13.10616,0.06394458,1,41336.28,0
0,0.6607359,0.5989262,36.2558,196020,-0.04210895,2,3.693542,0.0479639,1.5,901553.31,0.0775193798449612
0,0.1031164,0.4884552,34.08333,163350,-0.00765058,2,6.547619,0.3137987,1.2,271902.465,1.98181818181818
0,0.7558739,0.4686597,37.91068,166617,-0.0172243,2,6.211866,0.1394362,1.39252969782729,679776.994205205,1.0670441535606
0,0.7683286,0.5046813,34.11325,374220,-0.01801122,4,4.451567,0.1248599,1.8,2971331.1,0.181818181818182
0,0.1155779,0.6109913,37.90959,118503,-0.005437405,4,9.517012,0.3152184,1.39252969782729,679776.994205205,1.0670441535606
0,0.2736324,0.6817059,23.54575,133650,6.446599e-05,2,5.892752,-17.14917,1.16666666666667,2513135.295,0.0804597701149425
0,0.70192786744486,0.510726079377862,30.8667452830189,267300,-0.0140431052243034,4,5.45400943396226,0.155897581388751,1,65492.73,0
0,0.6919753,0.4101026,19.58717,71280,-0.009957888,2,7.153076,0.1177351,1.90909090909091,1966824.135,3.35321100917431
0,0.422899,0.7801436,20.71875,160380,-0.01360391,4,2.232143,0.1190123,1,325851.75,0.363636363636364
0,0.5676474,0.06044369,12.58463,59400,-0.01615485,4,8.960573,0.08548228,1,152641.8,0.111111111111111
0,0.742911,0.6109913,27.84087,109057.5,-0.2400075,2,6.28338,0.005525125,1.4,3617497.44,0.38961038961039
0,0.5793925,0.7047064,10.25033,41580,-0.001710384,4,2.792338,0.2759335,1.44444444444444,2234233.26,2.10416666666667
0,0.7190702,0.5107261,34.20074,0,-0.02061528,2,4.460967,0.1254727,1,328313.205,0.0833333333333333
0,0.7673229,0.4276574,19.68836,27562.5,-0.0370779,1,16.88671,0.02530861,2,1052889.075,0
1,0.7218228,0.3606126,16.43365,0,-0.03572533,2,9.811136,0.0332106,1.82352941176471,186506.82,0
0,0.7844095,0.7435593,33.96675,179982,-0.004516856,4,4.818116,0.4561169,1,409089.645,0.476190476190476
0,0.4709889,0.5107261,20.71875,160380,-0.004394221,2,2.790179,0.2883087,2.4,138357.54,0
1,0.584648416160258,0.510726079377862,23.4636418877861,71280,-0.0347095294198019,2,8.10208628721896,0.0322288438617402,3,679776.994205205,1.0670441535606
1,0.6247919,0.4614824,20,0,-0.02544529,2,11.66667,0.06437346,1.8,155864.745,1.64705882352941
0,0.4671985,0.7136314,34.06312,178200,-0.02686366,2,4.264999,0.08569305,1.16666666666667,572620.905,1.42553191489362
0,0.4176085,0.3201634,34.06312,178200,-0.0278749,2,4.975832,0.1130539,1,48807,0
0,0.2437336,0.5107261,12.61858,29403,-0.01011915,2,6.383658,0.1057766,1.5,52290.72,0
0,0.7631628,0.2498851,20,0,-0.01838235,2,6.666667,0.06398494,1.75,1349698.68,0.766666666666667
0,0.306789427383009,0.698667555053417,26.322786492954,0,-0.0295761645988247,2,6.64716830630152,0.0479035470154476,2.27272727272727,405486.9,0
0,0.2777281,0.6127042,20,0,-0.003776435,3,8.333333,0.3877581,2.09090909090909,364269.465,0.0384615384615385
0,0.2298535,0.5884878,25.21432,0,-0.007813549,2,3.479576,0.2140772,1,182939.445,0.0689655172413793
0,0.6867495,0.7490217,22.58128,58806,-0.01783672,4,6.422018,0.07347223,1,677234.34,0
0,0.6190588,0.2970866,34.04339,274428,-0.0653424,2,4.750594,0.03233414,1,1018295.1,1.80864197530864
0,0.6320273,0.7062051,12.43319,71280,3.404086e-05,2,6.976495,-24.09096,1.92307692307692,730229.04,0.260869565217391
0,0.7038413,0.5107261,19.54054,213840,-0.007940081,2,3.947265,0.1771013,1.88888888888889,3049226.055,0.0559006211180124
0,0.5724495,0.8193177,37.80521,190854,0.000103507,4,4.732608,-15.68509,2,145532.88,0
0,0.625248,0.1852021,22.05801,0,-0.01553381,2,4.411603,0.08183966,2,1153018.53,1
1,0.2653117,0.3893388,20,0,-0.00768935,2,5.777778,0.1606349,1.66666666666667,877469.4,0.257142857142857
0,0.6846901,0.5334816,20,0,5.475807e-05,2,10,-15.90433,1.95,2216177.19,0.0681818181818182
0,0.5115568,0.5107261,20.64071,106920,-0.01491381,2,7.392804,0.1691105,1,151692.21,0
0,0.3584428,0.6178261,34.20398,0,-0.02065458,4,3.886816,0.1438999,1,754119.9,0
0,0.6258166,0.7165702,18.85987,38493,5.16365e-05,4,4.854369,-16.01873,1,211019.985,0
0,0.534106,0.5107261,23.60482,75379.5,-0.008481789,2,3.740835,0.2319553,1,110517.435,0
0,0.4354233,0.5107261,30.99814,0,-0.0146011,2,4.546394,0.1643443,1,98501.49,0
0,0.5142284,0.8016009,8.344459,0,2.284632e-05,2,3.337784,-16.40362,1,151082.01,0
0,0.7829341,0.5673792,37.90751,0,-0.003700098,4,7.581501,0.5726343,1,265749.255,0
0,0.6320324,0.5107261,23.67798,0,-0.06150125,2,7.103394,0.03036278,1,177393.33,0
0,0.2035406,0.6986676,14.27256,0,-0.005284176,2,5.755064,0.1624369,1,860414.22,0.220338983050847
0,0.6420333,0.7981372,9.222533,20790,-0.005950021,4,8.147114,0.104342,1.5,110069.19,0
0,0.7394418,0.5190973,34.05755,0,-0.006732071,4,10.27598,0.2820113,1.75,1628864.73,0.087719298245614
0,0.5307744,0.5107261,12.83293,0,-0.00421997,2,6.053269,0.2196302,1.66666666666667,817162.515,1.68
0,0.2316157,0.5280928,20.47503,190080,-0.004938501,2,5.038146,0.2423003,2,563042.97,0.0909090909090909
0,0.7203848,0.3031464,30.87459,166617,-0.01127633,4,6.890849,0.2427305,1.58333333333333,363238.92,0
0,0.5903876,0.7992968,9.401361,47520,-0.002854953,4,8.503401,0.2515853,1,1206983.655,0.394736842105263
1,0.2429123,0.2594677,20.37951,104544,-0.01278514,2,6.668687,0.1722498,1.71428571428571,191572.65,0.113207547169811
0,0.4364611,0.4848515,14.87227,51588,-0.008621607,2,1.454757,0.07735079,1.3,1001989.8,0.1125
0,0.2021791,0.8128226,13.95733,22275,3.821381e-05,2,4.064008,-15.65215,1.5,233516.25,0
0,0.7493312,0.4848515,19.66361,106920,-0.0378875,4,6.38234,0.03358789,1.39252969782729,679776.994205205,1.0670441535606
0,0.6100304,0.8625103,23.49829,0,6.433604e-05,2,4.668534,-17.00149,1,93161.565,0
0,0.5473234,0.5388627,25.14851,98010,-0.004230908,2,4.163968,0.4308183,1.25,558963.045,0.0833333333333333
0,0.5242504,0.5107261,13.68809,80784,-0.0291857,2,1.397429,0.02307957,1,540700.155,1.9047619047619
0,0.2903697,0.5107261,28.14232,356400,-0.03279991,4,3.729463,0.08300281,1,113921.64,1.08333333333333
0,0.2388815,0.5107261,20,0,-0.01231527,2,14,0.09064523,1,328325.76,0
0,0.6700203,0.5107261,21.99874,0,-0.04954672,2,6.285355,0.02743281,1.75,908521.335,2.65625
0,0.582310038762865,0.789880346892487,19.4308079396142,42768,-0.00242218997003418,2,7.5482247693598,0.460558043403376,2.5,44322.12,242
0,0.5254556,0.58674,11.45587,6682.5,-0.008194472,2,13.89854,0.07230411,1,130796.46,0.5
0,0.1603641,0.7223929,13.93721,18265.5,-0.003587441,4,7.732756,0.1731206,2.5,21616.425,6.72727272727273
0,0.7164033,0.4974689,17.90906,53460,-0.00970155,2,2.765793,0.09380558,1,23367.285,0
0,0.3540147,0.5107261,14.21969,0,-0.003018403,2,6.398862,0.2110758,1,308635.83,0
0,0.732516,0.6610235,9.285554,7128,-0.01150626,4,29.11534,0.06607713,1,364729.725,0
0,0.699364,0.3409064,33.99959,124740,9.30876e-05,4,7.095074,-19.83292,1,266204.52,0.0194174757281553
0,0.6631923,0.7649393,26.26332,118800,-0.004902617,4,12.03163,0.4071287,1,114521.175,1.75
0,0.3861046,0.6058363,16.46904,0,-0.01128789,2,6.587615,0.1440703,2.33333333333333,514743.165,0.53125
0,0.5972968,0.1276988,11.51497,24592.5,-0.01107208,4,10.11327,0.0683087,1.5,638109.9,0.04
0,0.6078746,0.3248912,28.22958,0,-0.0122471,2,5.421574,0.1492682,1.72727272727273,1176835.41,1.48920863309353
0,0.7198382,0.6296743,21.31742,0,-0.0259336,4,10.23236,0.06983264,2.8,23735.43,20.9473684210526
0,0.3224468,0.5107261,19.31516,47520,-0.04665499,2,6.638714,0.04257069,1,533970.765,0
0,0.6917749,0.5567274,30.86675,267300,-0.008626815,4,14.74057,0.2835182,1,747235.26,1.10576923076923
0,0.6907622,0.4848515,30.80951,183546,-0.371199,4,16.07028,0.006318033,1.75,741168.72,0
0,0.140351,0.6178261,26.12141,69498,-0.03496842,3,7.183908,0.08466508,1.39252969782729,679776.994205205,1.0670441535606
0,0.6942638,0.6956219,34.65606,183546,-0.3536333,2,5.302483,0.004990833,1.39252969782729,679776.994205205,1.0670441535606
0,0.3034328,0.6144144,18.21604,0,-0.002016164,2,3.946809,0.5677748,1,661003.65,0
0,0.53075257346896,0.676992503290913,30.6371654501217,218115,-0.0182039010398821,2,10.6447688564477,0.136540645789388,1,1162666.845,0
0,0.767049467670989,0.719490785091844,36.2523741949569,189486,-0.0045253244532464,2,5.67623621875341,0.503709758551308,1.33333333333333,187312.095,0.513513513513513
0,0.6583593,0.1096264,8.355477,14850,-0.00447056,2,5.314438,0.110129,1.66666666666667,84005.28,2.04
0,0.7040738,0.4543211,18.677,35995.5,5.113583e-05,2,4.283756,-15.83057,1,415693.305,0.454545454545455
0,0.6927765,0.5154954,34.01617,134541,-0.0657953,2,8.461828,0.03599025,1.39252969782729,53392.59,0.111111111111111
1,0.5228049,0.5107261,20.43736,0,-0.0252002,4,9.809933,0.05424749,1.69230769230769,1350593.235,0.118811881188119
0,0.3785754,0.6785677,9.478673,0,-0.01017025,2,10.62265,0.04801401,1.33333333333333,711620.28,0.0454545454545455
0,0.6414048,0.5567274,17.24733,0,-0.001816082,2,6.898931,0.5787677,1.4,2320464.69,1.25477707006369
0,0.5253629,0.5107261,25.12247,0,-0.005824825,2,2.512247,0.2086195,2,115437.735,0.153846153846154
0,0.741484190734034,0.144648146254641,27.7596498209312,130680,-0.0074823853964774,4,15.9172304019101,0.224807610737442,2,5832500.895,0.0222222222222222
0,0.5100432,0.4048784,20.3963,57024,-0.01737333,2,8.419871,0.1138369,2.22222222222222,278829.09,0
0,0.278088,0.7366227,19.53951,196020,-0.0150073,2,2.406739,0.0758697,1,188266.725,0
0,0.1688944,0.5107261,10.0566,14850,2.753401e-05,2,1.886792,-14.61089,1,28533.24,0
0,0.7851814,0.6801388,10.17681,17820,2.786311e-05,2,5.993407,-16.63371,1,202856.895,0
0,0.633435,0.5478105,17.31988,69381,-0.0102972,4,5.093046,0.08571574,1.9,263911.59,1.64864864864865
0,0.6623174,0.2580842,37.83955,445500,-0.02023505,2,3.790272,0.141196,1.5,1288112.895,0.608695652173913
1,0.1008653,0.0005272652,20,0,-0.003589375,4,4.727273,0.3041319,1.39252969782729,679776.994205205,1.0670441535606
